UTC Time,Latitude,Longitude,GForce,satCount
135012.000,51.467404,5.373990,0.04,19
135012.000,51.467404,5.373990,0.04,19
135012.000,51.467404,5.373990,0.04,19
135012.000,51.467404,5.373990,0.04,19
135012.000,51.467404,5.373990,0.04,19
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.05,20
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.04,20
135013.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.04,20
135014.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.06,20
135014.000,51.467404,5.373990,0.05,20
135014.000,51.467404,5.373990,0.05,20
135015.000,51.467404,5.373991,0.04,20
135015.000,51.467404,5.373991,0.05,20
135015.000,51.467404,5.373991,0.05,20
135015.000,51.467404,5.373991,0.04,20
135015.000,51.467404,5.373991,0.05,20
135015.000,51.467404,5.373991,0.04,20
135015.000,51.467404,5.373991,0.04,20
135015.000,51.467404,5.373991,0.04,20
135015.000,51.467404,5.373991,0.04,20
135015.000,51.467404,5.373991,0.04,20
135016.000,51.467404,5.373991,0.04,20
135016.000,51.467404,5.373991,0.04,20
135016.000,51.467404,5.373991,0.03,20
135016.000,51.467404,5.373991,0.05,20
135016.000,51.467404,5.373991,0.05,20
135016.000,51.467404,5.373991,0.03,20
135016.000,51.467404,5.373991,0.04,20
135016.000,51.467404,5.373991,0.04,20
135016.000,51.467404,5.373991,0.04,20
135016.000,51.467404,5.373991,0.04,20
135017.000,51.467404,5.373991,0.05,20
135017.000,51.467404,5.373991,0.05,20
135017.000,51.467404,5.373991,0.05,20
135017.000,51.467404,5.373991,0.05,20
135017.000,51.467404,5.373991,0.05,20
135017.000,51.467404,5.373991,0.04,20
135017.000,51.467404,5.373991,0.06,20
135017.000,51.467404,5.373991,0.05,20
135017.000,51.467404,5.373991,0.05,20
135017.000,51.467404,5.373991,0.04,20
135018.000,51.467404,5.373991,0.05,20
135018.000,51.467404,5.373991,0.05,20
135018.000,51.467404,5.373991,0.05,20
135018.000,51.467404,5.373991,0.04,20
135018.000,51.467404,5.373991,0.04,20
135018.000,51.467404,5.373991,0.04,20
135018.000,51.467404,5.373991,0.05,20
135018.000,51.467404,5.373991,0.05,20
135018.000,51.467404,5.373991,0.05,20
135018.000,51.467404,5.373991,0.05,20
135019.000,51.467404,5.373992,0.04,20
135019.000,51.467404,5.373992,0.04,20
135019.000,51.467404,5.373992,0.03,20
135019.000,51.467404,5.373992,0.03,20
135019.000,51.467404,5.373992,0.04,20
135019.000,51.467404,5.373992,0.04,20
135019.000,51.467404,5.373992,0.04,20
135019.000,51.467404,5.373992,0.04,20
135019.000,51.467404,5.373992,0.04,20
135019.000,51.467404,5.373992,0.04,20
135020.000,51.467404,5.373992,0.04,20
135020.000,51.467404,5.373992,0.05,20
135020.000,51.467404,5.373992,0.04,20
135020.000,51.467404,5.373992,0.04,20
135020.000,51.467404,5.373992,0.04,20
135020.000,51.467404,5.373992,0.03,20
135020.000,51.467404,5.373992,0.04,20
135020.000,51.467404,5.373992,0.04,20
135020.000,51.467404,5.373992,0.05,20
135020.000,51.467404,5.373992,0.04,20
135021.000,51.467404,5.373992,0.05,20
135021.000,51.467404,5.373992,0.06,20
135021.000,51.467404,5.373992,0.05,20
135021.000,51.467404,5.373992,0.05,20
135021.000,51.467404,5.373992,0.04,20
135021.000,51.467404,5.373992,0.04,20
135021.000,51.467404,5.373992,0.05,20
135021.000,51.467404,5.373992,0.05,20
135021.000,51.467404,5.373992,0.04,20
135021.000,51.467404,5.373992,0.03,20
135022.000,51.467404,5.373993,0.04,20
135022.000,51.467404,5.373993,0.04,20
135022.000,51.467404,5.373993,0.05,20
135022.000,51.467404,5.373993,0.05,20
135022.000,51.467404,5.373993,0.06,20
135022.000,51.467404,5.373993,0.05,20
135022.000,51.467404,5.373993,0.04,20
135022.000,51.467404,5.373993,0.04,20
135022.000,51.467404,5.373993,0.03,20
135022.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.04,20
135023.000,51.467404,5.373993,0.05,20
135023.000,51.467404,5.373993,0.04,20
135024.000,51.467404,5.373993,0.04,20
135024.000,51.467404,5.373993,0.03,20
135024.000,51.467404,5.373993,0.04,20
135024.000,51.467404,5.373993,0.05,20
135024.000,51.467404,5.373993,0.04,20
135024.000,51.467404,5.373993,0.05,20
135024.000,51.467404,5.373993,0.04,20
135024.000,51.467404,5.373993,0.05,20
135024.000,51.467404,5.373993,0.05,20
135024.000,51.467404,5.373993,0.04,20
135025.000,51.467404,5.373993,0.03,20
135025.000,51.467404,5.373993,0.05,20
135025.000,51.467404,5.373993,0.04,20
135025.000,51.467404,5.373993,0.04,20
135025.000,51.467404,5.373993,0.04,20
135025.000,51.467404,5.373993,0.03,20
135025.000,51.467404,5.373993,0.04,20
135025.000,51.467404,5.373993,0.05,20
135025.000,51.467404,5.373993,0.05,20
135025.000,51.467404,5.373993,0.04,20
135026.000,51.467404,5.373993,0.05,20
135026.000,51.467404,5.373993,0.04,20
135026.000,51.467404,5.373993,0.04,20
135026.000,51.467404,5.373993,0.06,20
135026.000,51.467404,5.373993,0.05,20
135026.000,51.467404,5.373993,0.05,20
135026.000,51.467404,5.373993,0.04,20
135026.000,51.467404,5.373993,0.04,20
135026.000,51.467404,5.373993,0.05,20
135026.000,51.467404,5.373993,0.04,20
135027.000,51.467404,5.373993,0.04,19
135027.000,51.467404,5.373993,0.04,19
135027.000,51.467404,5.373993,0.04,19
135027.000,51.467404,5.373993,0.04,19
135027.000,51.467404,5.373993,0.04,19
135027.000,51.467404,5.373993,0.04,19
135027.000,51.467404,5.373993,0.04,19
135027.000,51.467404,5.373993,0.05,19
135027.000,51.467404,5.373993,0.05,19
135027.000,51.467404,5.373993,0.04,19
135028.000,51.467404,5.373993,0.04,19
135028.000,51.467404,5.373993,0.03,19
135028.000,51.467404,5.373993,0.04,19
135028.000,51.467404,5.373993,0.04,19
135028.000,51.467404,5.373993,0.04,19
135028.000,51.467404,5.373993,0.04,19
135028.000,51.467404,5.373993,0.06,19
135028.000,51.467404,5.373993,0.05,19
135028.000,51.467404,5.373993,0.05,19
135028.000,51.467404,5.373993,0.04,19
135029.000,51.467404,5.373993,0.05,19
135029.000,51.467404,5.373993,0.04,19
135029.000,51.467404,5.373993,0.04,19
135029.000,51.467404,5.373993,0.04,19
135029.000,51.467404,5.373993,0.03,19
135029.000,51.467404,5.373993,0.03,19
135029.000,51.467404,5.373993,0.03,19
135029.000,51.467404,5.373993,0.04,19
135029.000,51.467404,5.373993,0.04,19
135029.000,51.467404,5.373993,0.05,19
135030.000,51.467404,5.373992,0.04,19
135030.000,51.467404,5.373992,0.04,19
135030.000,51.467404,5.373992,0.04,19
135030.000,51.467404,5.373992,0.05,19
135030.000,51.467404,5.373992,0.05,19
135030.000,51.467404,5.373992,0.04,19
135030.000,51.467404,5.373992,0.05,19
135030.000,51.467404,5.373992,0.04,19
135030.000,51.467404,5.373992,0.04,19
135030.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.03,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.04,19
135031.000,51.467404,5.373992,0.05,19
135032.000,51.467404,5.373992,0.04,19
135032.000,51.467404,5.373992,0.03,19
135032.000,51.467404,5.373992,0.04,19
135032.000,51.467404,5.373992,0.05,19
135032.000,51.467404,5.373992,0.05,19
135032.000,51.467404,5.373992,0.05,19
135032.000,51.467404,5.373992,0.04,19
135032.000,51.467404,5.373992,0.04,19
135032.000,51.467404,5.373992,0.05,19
135032.000,51.467404,5.373992,0.05,19
135033.000,51.467404,5.373993,0.04,19
135033.000,51.467404,5.373993,0.05,19
135033.000,51.467404,5.373993,0.04,19
135033.000,51.467404,5.373993,0.04,19
135033.000,51.467404,5.373993,0.03,19
135033.000,51.467404,5.373993,0.03,19
135033.000,51.467404,5.373993,0.04,19
135033.000,51.467404,5.373993,0.04,19
135033.000,51.467404,5.373993,0.05,19
135033.000,51.467404,5.373993,0.04,19
135034.000,51.467405,5.373993,0.04,19
135034.000,51.467405,5.373993,0.03,19
135034.000,51.467405,5.373993,0.03,19
135034.000,51.467405,5.373993,0.04,19
135034.000,51.467405,5.373993,0.04,19
135034.000,51.467405,5.373993,0.04,19
135034.000,51.467405,5.373993,0.04,19
135034.000,51.467405,5.373993,0.04,19
135034.000,51.467405,5.373993,0.05,19
135034.000,51.467405,5.373993,0.05,19
135035.000,51.467405,5.373993,0.04,19
135035.000,51.467405,5.373993,0.04,19
135035.000,51.467405,5.373993,0.04,19
135035.000,51.467405,5.373993,0.04,19
135035.000,51.467405,5.373993,0.04,19
135035.000,51.467405,5.373993,0.04,19
135035.000,51.467405,5.373993,0.05,19
135035.000,51.467405,5.373993,0.05,19
135035.000,51.467405,5.373993,0.05,19
135035.000,51.467405,5.373993,0.04,19
135036.000,51.467405,5.373993,0.03,19
135036.000,51.467405,5.373993,0.04,19
135036.000,51.467405,5.373993,0.04,19
135036.000,51.467405,5.373993,0.04,19
135036.000,51.467405,5.373993,0.05,19
135036.000,51.467405,5.373993,0.04,19
135036.000,51.467405,5.373993,0.05,19
135036.000,51.467405,5.373993,0.04,19
135036.000,51.467405,5.373993,0.05,19
135036.000,51.467405,5.373993,0.05,19
135037.000,51.467405,5.373993,0.05,19
135037.000,51.467405,5.373993,0.04,19
135037.000,51.467405,5.373993,0.04,19
135037.000,51.467405,5.373993,0.04,19
135037.000,51.467405,5.373993,0.05,19
135037.000,51.467405,5.373993,0.04,19
135037.000,51.467405,5.373993,0.04,19
135037.000,51.467405,5.373993,0.04,19
135037.000,51.467405,5.373993,0.02,19
135038.000,51.467405,5.373992,0.04,19
135038.000,51.467405,5.373992,0.04,19
135038.000,51.467405,5.373992,0.04,19
135038.000,51.467405,5.373992,0.04,19
135038.000,51.467405,5.373992,0.05,19
135038.000,51.467405,5.373992,0.05,19
135038.000,51.467405,5.373992,0.05,19
135038.000,51.467405,5.373992,0.04,19
135038.000,51.467405,5.373992,0.05,19
135038.000,51.467405,5.373992,0.05,19
135038.000,51.467405,5.373992,0.04,19
135039.000,51.467404,5.373992,0.04,19
135039.000,51.467404,5.373992,0.04,19
135039.000,51.467404,5.373992,0.04,19
135039.000,51.467404,5.373992,0.05,19
135039.000,51.467404,5.373992,0.04,19
135039.000,51.467404,5.373992,0.05,19
135039.000,51.467404,5.373992,0.05,19
135039.000,51.467404,5.373992,0.03,19
135039.000,51.467404,5.373992,0.04,19
135040.000,51.467404,5.373992,0.04,19
135040.000,51.467404,5.373992,0.05,19
135040.000,51.467404,5.373992,0.04,19
135040.000,51.467404,5.373992,0.05,19
135040.000,51.467404,5.373992,0.04,19
135040.000,51.467404,5.373992,0.04,19
135040.000,51.467404,5.373992,0.05,19
135040.000,51.467404,5.373992,0.05,19
135040.000,51.467404,5.373992,0.04,19
135040.000,51.467404,5.373992,0.03,19
135041.000,51.467404,5.373992,0.04,19
135041.000,51.467404,5.373992,0.05,19
135041.000,51.467404,5.373992,0.04,19
135041.000,51.467404,5.373992,0.04,19
135041.000,51.467404,5.373992,0.05,19
135041.000,51.467404,5.373992,0.05,19
135041.000,51.467404,5.373992,0.04,19
135041.000,51.467404,5.373992,0.05,19
135041.000,51.467404,5.373992,0.04,19
135041.000,51.467404,5.373992,0.04,19
135042.000,51.467404,5.373992,0.05,20
135042.000,51.467404,5.373992,0.04,20
135042.000,51.467404,5.373992,0.05,20
135042.000,51.467404,5.373992,0.04,20
135042.000,51.467404,5.373992,0.04,20
135042.000,51.467404,5.373992,0.04,20
135042.000,51.467404,5.373992,0.05,20
135042.000,51.467404,5.373992,0.04,20
135042.000,51.467404,5.373992,0.04,20
135042.000,51.467404,5.373992,0.05,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.04,20
135043.000,51.467404,5.373992,0.05,20
135043.000,51.467404,5.373992,0.05,20
135044.000,51.467404,5.373991,0.05,20
135044.000,51.467404,5.373991,0.03,20
135044.000,51.467404,5.373991,0.04,20
135044.000,51.467404,5.373991,0.04,20
135044.000,51.467404,5.373991,0.04,20
135044.000,51.467404,5.373991,0.04,20
135044.000,51.467404,5.373991,0.03,20
135044.000,51.467404,5.373991,0.04,20
135044.000,51.467404,5.373991,0.04,20
135044.000,51.467404,5.373991,0.04,20
135045.000,51.467404,5.373991,0.06,20
135045.000,51.467404,5.373991,0.05,20
135045.000,51.467404,5.373991,0.05,20
135045.000,51.467404,5.373991,0.05,20
135045.000,51.467404,5.373991,0.04,20
135045.000,51.467404,5.373991,0.04,20
135045.000,51.467404,5.373991,0.04,20
135045.000,51.467404,5.373991,0.04,20
135045.000,51.467404,5.373991,0.04,20
135045.000,51.467404,5.373991,0.05,20
135046.000,51.467404,5.373991,0.05,20
135046.000,51.467404,5.373991,0.05,20
135046.000,51.467404,5.373991,0.05,20
135046.000,51.467404,5.373991,0.05,20
135046.000,51.467404,5.373991,0.05,20
135046.000,51.467404,5.373991,0.04,20
135046.000,51.467404,5.373991,0.04,20
135046.000,51.467404,5.373991,0.04,20
135046.000,51.467404,5.373991,0.04,20
135046.000,51.467404,5.373991,0.04,20
135047.000,51.467404,5.373991,0.04,19
135047.000,51.467404,5.373991,0.04,19
135047.000,51.467404,5.373991,0.05,19
135047.000,51.467404,5.373991,0.04,19
135047.000,51.467404,5.373991,0.05,19
135047.000,51.467404,5.373991,0.05,19
135047.000,51.467404,5.373991,0.03,19
135047.000,51.467404,5.373991,0.04,19
135047.000,51.467404,5.373991,0.05,19
135047.000,51.467404,5.373991,0.05,19
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135048.000,51.467404,5.373991,0.04,20
135049.000,51.467404,5.373991,0.03,20
135049.000,51.467404,5.373991,0.04,20
135049.000,51.467404,5.373991,0.04,20
135049.000,51.467404,5.373991,0.05,20
135049.000,51.467404,5.373991,0.04,20
135049.000,51.467404,5.373991,0.04,20
135049.000,51.467404,5.373991,0.05,20
135049.000,51.467404,5.373991,0.06,20
135049.000,51.467404,5.373991,0.05,20
135049.000,51.467404,5.373991,0.05,20
135050.000,51.467404,5.373990,0.05,19
135050.000,51.467404,5.373990,0.04,19
135050.000,51.467404,5.373990,0.04,19
135050.000,51.467404,5.373990,0.03,19
135050.000,51.467404,5.373990,0.04,19
135050.000,51.467404,5.373990,0.04,19
135050.000,51.467404,5.373990,0.04,19
135050.000,51.467404,5.373990,0.04,19
135050.000,51.467404,5.373990,0.05,19
135050.000,51.467404,5.373990,0.04,19
135051.000,51.467404,5.373990,0.04,19
135051.000,51.467404,5.373990,0.04,19
135051.000,51.467404,5.373990,0.05,19
135051.000,51.467404,5.373990,0.05,19
135051.000,51.467404,5.373990,0.04,19
135051.000,51.467404,5.373990,0.04,19
135051.000,51.467404,5.373990,0.05,19
135051.000,51.467404,5.373990,0.04,19
135051.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.05,19
135052.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.05,19
135052.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.04,19
135052.000,51.467404,5.373990,0.05,19
135052.000,51.467404,5.373990,0.05,19
135053.000,51.467404,5.373990,0.04,19
135053.000,51.467404,5.373990,0.03,19
135053.000,51.467404,5.373990,0.03,19
135053.000,51.467404,5.373990,0.04,19
135053.000,51.467404,5.373990,0.04,19
135053.000,51.467404,5.373990,0.05,19
135053.000,51.467404,5.373990,0.04,19
135053.000,51.467404,5.373990,0.05,19
135053.000,51.467404,5.373990,0.05,19
135053.000,51.467404,5.373990,0.05,19
135054.000,51.467404,5.373990,0.05,19
135054.000,51.467404,5.373990,0.05,19
135054.000,51.467404,5.373990,0.05,19
135054.000,51.467404,5.373990,0.04,19
135054.000,51.467404,5.373990,0.04,19
135054.000,51.467404,5.373990,0.05,19
135054.000,51.467404,5.373990,0.04,19
135054.000,51.467404,5.373990,0.05,19
135054.000,51.467404,5.373990,0.04,19
135054.000,51.467404,5.373990,0.05,19
135055.000,51.467404,5.373990,0.05,19
135055.000,51.467404,5.373990,0.04,19
135055.000,51.467404,5.373990,0.05,19
135055.000,51.467404,5.373990,0.04,19
135055.000,51.467404,5.373990,0.05,19
135055.000,51.467404,5.373990,0.05,19
135055.000,51.467404,5.373990,0.02,19
135055.000,51.467404,5.373990,0.02,19
135055.000,51.467404,5.373990,0.03,19
135056.000,51.467404,5.373990,0.05,20
135056.000,51.467404,5.373990,0.04,20
135056.000,51.467404,5.373990,0.05,20
135056.000,51.467404,5.373990,0.07,20
135056.000,51.467404,5.373990,0.04,20
135056.000,51.467404,5.373990,0.02,20
135056.000,51.467404,5.373990,0.02,20
135056.000,51.467404,5.373990,0.03,20
135056.000,51.467404,5.373990,0.04,20
135056.000,51.467404,5.373990,0.06,20
135057.000,51.467404,5.373990,0.04,20
135057.000,51.467404,5.373990,0.06,20
135057.000,51.467404,5.373990,0.06,20
135057.000,51.467404,5.373990,0.06,20
135057.000,51.467404,5.373990,0.06,20
135057.000,51.467404,5.373990,0.06,20
